# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       4.475933524603e+12       3.769503874852e-23       1.034604792949e-07       4.326250893044e+19       1.416747636613e+04       3.165256205940e-09       6.341268242618e+16       5.973258354142e-08       1.104367413393e+39       2.212322382318e+29       1.196460063907e+30       2.541201658468e+38       8.470672194893e+37       3.446454986861e-08       5.131570982988e+38       1.871644678957e+39       1.871644678957e+39       6.238815591797e+38      -2.412071705461e+46       3.956592063623e-05       2.772805805305e-01 
       4.428079456216e+12       3.851417855825e-23       1.045773387887e-07       4.234237913008e+19       1.416747636613e+04       3.199462996590e-09       6.273471104327e+16       6.037811105852e-08       1.057890439895e+39       2.142119747983e+29       1.158493333093e+30       2.434255943932e+38       8.114186479775e+37       3.446454986861e-08       4.915610347343e+38       1.792877070395e+39       1.792877070395e+39       5.976256896741e+38      -2.285857223680e+46       3.968384620747e-05       2.764566062089e-01 
       4.380737015592e+12       3.935111886143e-23       1.057087501977e-07       4.144181913438e+19       1.416747636612e+04       3.234039458588e-09       6.206398813462e+16       6.103061476452e-08       1.013369435976e+39       2.074144822371e+29       1.121731383527e+30       2.331811007924e+38       7.772703359747e+37       3.446454986861e-08       4.708738350694e+38       1.717424373167e+39       1.717424373167e+39       5.724747906126e+38      -2.166247062731e+46       3.980177177873e-05       2.756375144669e-01 
       4.333900732707e+12       4.020624645710e-23       1.068510755431e-07       4.056041272247e+19       1.416747636612e+04       3.268989586956e-09       6.140043620377e+16       6.169017005032e-08       9.707220852404e+38       2.008326914599e+29       1.086135984426e+30       2.233677436520e+38       7.445591455065e+37       3.446454986861e-08       4.510572500377e+38       1.645147080217e+39       1.645147080217e+39       5.483823596433e+38      -2.052895643778e+46       3.991969734999e-05       2.748232620320e-01 
       4.287565196018e+12       4.107995659344e-23       1.080061338143e-07       3.969775252583e+19       1.416747636612e+04       3.304317419890e-09       6.074397858281e+16       6.235685312270e-08       9.298695355517e+38       1.944597576986e+29       1.051670118166e+30       2.139673787224e+38       7.132245957415e+37       3.446454986861e-08       4.320746400819e+38       1.575911555602e+39       1.575911555602e+39       5.253038514520e+38      -1.945475470803e+46       4.003762292126e-05       2.740138061466e-01 
       4.241725051839e+12       4.197265305113e-23       1.091721060220e-07       3.885343984010e+19       1.416747636612e+04       3.340027039229e-09       6.009453942352e+16       6.303074101057e-08       8.907362532429e+38       1.882890533873e+29       1.018297941789e+30       2.049626253498e+38       6.832087511659e+37       3.446454986861e-08       4.138909076094e+38       1.509589787409e+39       1.509589787409e+39       5.031965954007e+38      -1.843676184402e+46       4.015554849253e-05       2.732091045486e-01 
       4.196375003721e+12       4.288474845173e-23       1.103526301449e-07       3.802708444077e+19       1.416747636612e+04       3.376122570922e-09       5.945204368861e+16       6.371191157695e-08       8.532498834586e+38       1.823141612695e+29       9.859847497230e+29       1.963368343394e+38       6.544561144647e+37       3.446454986861e-08       3.964724320994e+38       1.446059151066e+39       1.446059151066e+39       4.820197166324e+38      -1.747203665091e+46       4.027347406381e-05       2.724091154789e-01 
       4.151509811845e+12       4.381666431170e-23       1.115440682042e-07       3.721830440282e+19       1.416747636612e+04       3.412608185507e-09       5.881641714303e+16       6.440044352454e-08       8.173411163759e+38       1.765288677246e+29       9.546969376945e+29       1.880740571733e+38       6.269135239109e+37       3.446454986861e-08       3.797870079406e+38       1.385202182621e+39       1.385202182621e+39       4.617340604966e+38      -1.655779183533e+46       4.039139963510e-05       2.716137976575e-01 
       4.107124292409e+12       4.476883137764e-23       1.127500581788e-07       3.642672592422e+19       1.416747636612e+04       3.449488098594e-09       5.818758634543e+16       6.509641640831e-08       7.829435590554e+38       1.709271563062e+29       9.244019677783e+29       1.801590165220e+38       6.005300550732e+37       3.446454986861e-08       3.638037848854e+38       1.326906361558e+39       1.326906361558e+39       4.423021201543e+38      -1.569138595229e+46       4.050932520639e-05       2.708231102932e-01 
       4.063213317037e+12       4.574168969773e-23       1.139687810792e-07       3.565198315315e+19       1.416747636612e+04       3.486766571350e-09       5.756547863963e+16       6.579991064154e-08       7.499936126845e+38       1.655032014848e+29       8.950683345606e+29       1.725770779978e+38       5.752569266593e+37       3.446454986861e-08       3.484932110096e+38       1.271063902752e+39       1.271063902752e+39       4.236879672306e+38      -1.487031577353e+46       4.062725077769e-05       2.700370130620e-01 
       4.019771812181e+12       4.673568891641e-23       1.152002369054e-07       3.489371801893e+19       1.416747636611e+04       3.524447910993e-09       5.695002214626e+16       6.651100750736e-08       7.184303549877e+38       1.602513625901e+29       8.666655323751e+29       1.653142230971e+38       5.510474103236e+37       3.446454986861e-08       3.338269780729e+38       1.217571557185e+39       1.217571557185e+39       4.058571853859e+38      -1.409220905515e+46       4.074517634900e-05       2.692554661101e-01 
       3.976794758535e+12       4.775128844545e-23       1.164462446468e-07       3.415158006651e+19       1.416747636611e+04       3.562536471288e-09       5.634114575444e+16       6.722978916721e-08       6.881954275855e+38       1.551661779446e+29       8.391640235778e+29       1.583570232806e+38       5.278567442685e+37       3.446454986861e-08       3.197779691789e+38       1.166330421039e+39       1.166330421039e+39       3.887768066816e+38      -1.335481768365e+46       4.086310192032e-05       2.684784300436e-01 
       3.934277190459e+12       4.878895765805e-23       1.177031663246e-07       3.342522629450e+19       1.416747636611e+04       3.601036653052e-09       5.573877911357e+16       6.795633866995e-08       6.592329280932e+38       1.502423591836e+29       8.125352078297e+29       1.516926151451e+38       5.056420504838e+37       3.446454986861e-08       3.063202086377e+38       1.117245752839e+39       1.117245752839e+39       3.724152506253e+38      -1.265601118077e+46       4.098102749164e-05       2.677058659198e-01 
       3.892214195400e+12       4.984917617072e-23       1.189764589071e-07       3.271432099666e+19       1.416747636611e+04       3.639952904660e-09       5.514285262519e+16       6.869073996295e-08       6.314893067614e+38       1.454747857560e+29       7.867513923536e+29       1.453086766401e+38       4.843622554671e+37       3.446454986861e-08       2.934288139385e+38       1.070226798272e+39       1.070226798272e+39       3.567422657800e+38      -1.199377054797e+46       4.109895306297e-05       2.669377352470e-01 
       3.850600913330e+12       5.093243396114e-23       1.202624844154e-07       3.201853560669e+19       1.416747636611e+04       3.679289722562e-09       5.455329743494e+16       6.943307789939e-08       6.049132674659e+38       1.408584995985e+29       7.617857631347e+29       1.391934042847e+38       4.639780142825e+37       3.446454986861e-08       2.810799497437e+38       1.025186622397e+39       1.025186622397e+39       3.417288738315e+38      -1.136618243322e+46       4.121687863431e-05       2.661739999683e-01 
       3.809432536180e+12       5.203923172989e-23       1.215612428496e-07       3.133754854646e+19       1.416747636611e+04       3.719051651801e-09       5.397004542463e+16       7.018343825114e-08       5.794556728647e+38       1.363886999801e+29       7.376123570353e+29       1.333354913441e+38       4.444516378137e+37       3.446454986861e-08       2.692507838187e+38       9.820419489015e+38       9.820419489015e+38       3.273473160092e+38      -1.077143360284e+46       4.133480420565e-05       2.654146224683e-01 
       3.768704307286e+12       5.317008097208e-23       1.228745531989e-07       3.067104507729e+19       1.416747636611e+04       3.759243286535e-09       5.339302920434e+16       7.094190771513e-08       5.550694535461e+38       1.320607385091e+29       7.142060347942e+29       1.277241069240e+38       4.257470230799e+37       3.446454986861e-08       2.579194448166e+38       9.407130061329e+38       9.407130061329e+38       3.135710017622e+38      -1.020780570275e+46       4.145272977701e-05       2.646595655515e-01 
       3.728411520840e+12       5.432550439154e-23       1.242024154635e-07       3.001871715455e+19       1.416747636611e+04       3.799869270576e-09       5.282218210464e+16       7.170857392723e-08       5.317095210005e+38       1.278701142992e+29       6.915424548834e+29       1.223488759450e+38       4.078295864834e+37       3.446454986861e-08       2.470649818398e+38       9.011233796047e+38       9.011233796047e+38       3.003744595951e+38      -9.673670293778e+45       4.157065534837e-05       2.639087924529e-01 
       3.688549521346e+12       5.550603596246e-23       1.255448296433e-07       2.938026328526e+19       1.416747636610e+04       3.840934297916e-09       5.225743816889e+16       7.248352546850e-08       5.093326842551e+38       1.238124692886e+29       6.695980481933e+29       1.171998599600e+38       3.906661998667e+37       3.446454986861e-08       2.366673257028e+38       8.631998707113e+38       8.631998707113e+38       2.877332899726e+38      -9.167484146715e+45       4.168858091973e-05       2.631622668159e-01 
       3.649113703080e+12       5.671222132324e-23       1.269017957384e-07       2.875538838876e+19       1.416747636610e+04       3.882443113280e-09       5.169873214563e+16       7.326685187857e-08       4.878975700160e+38       1.198835837080e+29       6.483499935227e+29       1.122675387784e+38       3.742251292612e+37       3.446454986861e-08       2.267072518258e+38       8.268723613884e+38       8.268723613884e+38       2.756241202067e+38      -8.687784783644e+45       4.180650649111e-05       2.624199526991e-01 
       3.610099509563e+12       5.794461794615e-23       1.282733137487e-07       2.814380366030e+19       1.416747636610e+04       3.924400512664e-09       5.114599948102e+16       7.405864366426e-08       4.673645461720e+38       1.160793716921e+29       6.277761938451e+29       1.075427928638e+38       3.584759762128e+37       3.446454986861e-08       2.171663446900e+38       7.920736844697e+38       7.920736844697e+38       2.640245612420e+38      -8.233186252519e+45       4.192443206249e-05       2.616818145637e-01 
       3.571502433027e+12       5.920379540740e-23       1.296593836742e-07       2.754522643761e+19       1.416747636610e+04       3.966811343899e-09       5.059917631140e+16       7.485899231022e-08       4.476956485179e+38       1.123958770307e+29       6.078552533290e+29       1.030168864732e+38       3.433896215773e+37       3.446454986861e-08       2.080269637878e+38       7.587394994991e+38       7.587394994991e+38       2.529131662596e+38      -7.802375122860e+45       4.204235763389e-05       2.609478172687e-01 
